Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Accuracy,0.5527143762878428,0.5393604374702806,0.5633816769694088,0.5527 (0.5394 - 0.5634)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Precision,0.38548923181167033,0.3682454353010826,0.4033946831199157,0.3855 (0.3682 - 0.4034)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Recall_Sensitivity,0.6807038980079197,0.66171666731059,0.6988296860879448,0.6807 (0.6617 - 0.6988)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Specificity,0.4929122673160507,0.47696825194471576,0.5064302429452975,0.4929 (0.4770 - 0.5064)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard MLP,Brier_Score,0.24456398421636155,0.2392296400345403,0.24991503544076138,0.2446 (0.2392 - 0.2499)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,ROC_AUC,0.5402870728951887,0.5268586856342437,0.5552753242303525,0.5403 (0.5269 - 0.5553)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,PR_AUC,0.3509869557101118,0.3340785609563984,0.36917766166499233,0.3510 (0.3341 - 0.3692)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,F1_Score,0.48288363963865294,0.4694565448412608,0.49623974518006975,0.4829 (0.4695 - 0.4962)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Accuracy,0.3203209700427961,0.30954192423521953,0.33190679980979554,0.3203 (0.3095 - 0.3319)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Precision,0.3186667830693534,0.30708981612940245,0.3303208491147647,0.3187 (0.3071 - 0.3303)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Recall_Sensitivity,0.9965840447047504,0.9935061685061686,0.9989813188728316,0.9966 (0.9935 - 0.9990)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Specificity,0.004307478199552517,0.0020958868912983627,0.006294443261656377,0.0043 (0.0021 - 0.0063)
Nationwide Cohort,Heart Failure (hf),31542,2075,Standard Transformer,Brier_Score,0.24691427571293798,0.24660787673426088,0.24724147492523454,0.2469 (0.2466 - 0.2472)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,ROC_AUC,0.5310696952442153,0.5159227558754959,0.5449911180971787,0.5311 (0.5159 - 0.5450)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,PR_AUC,0.33968984758411125,0.3195078179423456,0.35604085634451177,0.3397 (0.3195 - 0.3560)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,F1_Score,0.4826347928154523,0.46930833328534494,0.4961903960288401,0.4826 (0.4693 - 0.4962)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Accuracy,0.31897448090030117,0.307647804723411,0.3307972737359328,0.3190 (0.3076 - 0.3308)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Precision,0.3183504931185741,0.30679615506831903,0.33022025637851393,0.3184 (0.3068 - 0.3302)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Recall_Sensitivity,0.9975628003482605,0.9951360180271686,0.9994991895483122,0.9976 (0.9951 - 0.9995)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Specificity,0.00187568185040338,0.0009183191626208002,0.0030439301547268184,0.0019 (0.0009 - 0.0030)
Nationwide Cohort,Heart Failure (hf),31542,2075,SAINT Transformer,Brier_Score,0.28813492733743046,0.28567872813866907,0.2904352878924242,0.2881 (0.2857 - 0.2904)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,ROC_AUC,0.5364439395720947,0.5179232399662488,0.5529421672868869,0.5364 (0.5179 - 0.5529)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,PR_AUC,0.3450802402802003,0.326732087418311,0.36305793185971286,0.3451 (0.3267 - 0.3631)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,F1_Score,0.4195573625287794,0.403184251695982,0.43798360658665947,0.4196 (0.4032 - 0.4380)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Accuracy,0.5283198605167222,0.5143208115390712,0.5414526866381361,0.5283 (0.5143 - 0.5415)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Precision,0.3449998078631316,0.3292782181699772,0.36231519493818043,0.3450 (0.3293 - 0.3623)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Recall_Sensitivity,0.5353811345334571,0.5133943933301631,0.5592159840355155,0.5354 (0.5134 - 0.5592)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Specificity,0.5250155249441458,0.5089108629844521,0.5412043154395179,0.5250 (0.5089 - 0.5412)
Nationwide Cohort,Heart Failure (hf),31542,2075,HIR-M3 Transformer,Brier_Score,0.24811122294450208,0.24746082987345036,0.24884604071943803,0.2481 (0.2475 - 0.2488)
