Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard MLP,Recall_Sensitivity,0.9518423102430507,0.9415525383707202,0.9636556529909177,0.9518 (0.9416 - 0.9637)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard MLP,Specificity,0.08760669495718033,0.07396632163084392,0.10249537602949192,0.0876 (0.0740 - 0.1025)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard MLP,Brier_Score,0.2400691376834388,0.23648453143543005,0.24410109392168017,0.2401 (0.2365 - 0.2441)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,ROC_AUC,0.5432406179460856,0.5188062202619158,0.5641490383492299,0.5432 (0.5188 - 0.5641)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,PR_AUC,0.47546195132489616,0.44338251916583804,0.5020255180133374,0.4755 (0.4434 - 0.5020)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,F1_Score,0.5896536741060462,0.5720746954541427,0.606546129383029,0.5897 (0.5721 - 0.6065)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,Accuracy,0.41814383561643836,0.4006335616438356,0.4352825342465753,0.4181 (0.4006 - 0.4353)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,Precision,0.41814383561643836,0.4006335616438356,0.4352825342465753,0.4181 (0.4006 - 0.4353)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,Recall_Sensitivity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,Standard Transformer,Brier_Score,0.24953829990886164,0.2494287760452397,0.2496620396832947,0.2495 (0.2494 - 0.2497)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,ROC_AUC,0.5782415449534685,0.5542782226026933,0.5969700928131844,0.5782 (0.5543 - 0.5970)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,PR_AUC,0.4985105514577443,0.46835330053225405,0.5239153208809298,0.4985 (0.4684 - 0.5239)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,F1_Score,0.5896536741060462,0.5720746954541427,0.606546129383029,0.5897 (0.5721 - 0.6065)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,Accuracy,0.41814383561643836,0.4006335616438356,0.4352825342465753,0.4181 (0.4006 - 0.4353)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,Precision,0.41814383561643836,0.4006335616438356,0.4352825342465753,0.4181 (0.4006 - 0.4353)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,Recall_Sensitivity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,SAINT Transformer,Brier_Score,0.2501922175711572,0.2497548718660664,0.2507024378361485,0.2502 (0.2498 - 0.2507)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,ROC_AUC,0.573252589851349,0.544162032666305,0.5934517229296852,0.5733 (0.5442 - 0.5935)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,PR_AUC,0.48626991187797486,0.4577399155886494,0.5130840738494036,0.4863 (0.4577 - 0.5131)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,F1_Score,0.588191944439415,0.570810639058131,0.6051582376130189,0.5882 (0.5708 - 0.6052)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,Accuracy,0.42364041095890415,0.40684075342465753,0.44008561643835614,0.4236 (0.4068 - 0.4401)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,Precision,0.4194086667872334,0.4018963529492141,0.436694014135239,0.4194 (0.4019 - 0.4367)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,Recall_Sensitivity,0.9845973098534101,0.9761010042236546,0.9911550184850796,0.9846 (0.9761 - 0.9912)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,Specificity,0.020506667240319257,0.013861903244131639,0.027946683103611748,0.0205 (0.0139 - 0.0279)
Nationwide Cohort,Diabetes + Heart Failure (d+hf),14596,2075,HIR-M3 Transformer,Brier_Score,0.24756922437643678,0.24710809658961855,0.2480658447465663,0.2476 (0.2471 - 0.2481)
