Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Diabetes (d),10030,756,Standard MLP,Precision,0.2859180662398197,0.2598730145287564,0.30933163631902705,0.2859 (0.2599 - 0.3093)
Texas Cohort,Diabetes (d),10030,756,Standard MLP,Recall_Sensitivity,0.7714870947912117,0.7277577740752015,0.8116299780781878,0.7715 (0.7278 - 0.8116)
Texas Cohort,Diabetes (d),10030,756,Standard MLP,Specificity,0.3840308588532303,0.3580905849181778,0.4078988573846805,0.3840 (0.3581 - 0.4079)
Texas Cohort,Diabetes (d),10030,756,Standard MLP,Brier_Score,0.22850613647707355,0.21964806707543422,0.2366256220727434,0.2285 (0.2196 - 0.2366)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,ROC_AUC,0.517402596343266,0.4890722563233521,0.5446272162561582,0.5174 (0.4891 - 0.5446)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,PR_AUC,0.2525858656476317,0.22505156961031167,0.27674633268860216,0.2526 (0.2251 - 0.2767)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,F1_Score,0.3899233551426196,0.36776207398664684,0.4142762023503196,0.3899 (0.3678 - 0.4143)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,Accuracy,0.2422507477567298,0.22531156530408775,0.26125373878364905,0.2423 (0.2253 - 0.2613)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,Precision,0.2422507477567298,0.22531156530408775,0.26125373878364905,0.2423 (0.2253 - 0.2613)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,Recall_Sensitivity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes (d),10030,756,Standard Transformer,Brier_Score,0.24710662191106536,0.24686750933719065,0.24736937388725969,0.2471 (0.2469 - 0.2474)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,ROC_AUC,0.5949598667379541,0.5685584796969883,0.6229186424478211,0.5950 (0.5686 - 0.6229)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,PR_AUC,0.3115986468441206,0.27949179358702375,0.34377640124330033,0.3116 (0.2795 - 0.3438)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,F1_Score,0.008359239410420315,0.0,0.02391652900592751,0.0084 (0.0000 - 0.0239)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,Accuracy,0.7563783649052841,0.7377741774675972,0.7736914257228314,0.7564 (0.7378 - 0.7737)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,Precision,0.30642284104784107,0.0,0.7012500000000003,0.3064 (0.0000 - 0.7013)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,Recall_Sensitivity,0.0042475667156079,0.0,0.012276997715429835,0.0042 (0.0000 - 0.0123)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,Specificity,0.9968341852328014,0.9934240709588622,0.999344262295082,0.9968 (0.9934 - 0.9993)
Texas Cohort,Diabetes (d),10030,756,SAINT Transformer,Brier_Score,0.19539312989352392,0.1907300125969417,0.20042157780485925,0.1954 (0.1907 - 0.2004)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,ROC_AUC,0.5680558294232299,0.5402035268206722,0.5955713579214914,0.5681 (0.5402 - 0.5956)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,PR_AUC,0.2944726038039945,0.2619707057893945,0.32752750081852755,0.2945 (0.2620 - 0.3275)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,F1_Score,0.011948651621104867,0.0,0.02455453361228439,0.0119 (0.0000 - 0.0246)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,Accuracy,0.7577642073778663,0.7372881355932204,0.7741899302093719,0.7578 (0.7373 - 0.7742)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,Precision,0.4933321678321678,0.0,1.0,0.4933 (0.0000 - 1.0000)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,Recall_Sensitivity,0.006057753730954924,0.0,0.012506650351138548,0.0061 (0.0000 - 0.0125)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,Specificity,0.998074090709176,0.9954487908260071,1.0,0.9981 (0.9954 - 1.0000)
Texas Cohort,Diabetes (d),10030,756,HIR-M3 Transformer,Brier_Score,0.24129601649118043,0.24062260893891754,0.24196864727922093,0.2413 (0.2406 - 0.2420)
