Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,Precision,0.302829253448829,0.28114433063024613,0.32291740439093486,0.3028 (0.2811 - 0.3229)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,Recall_Sensitivity,0.6786875485180504,0.6478146646142917,0.7098581858555951,0.6787 (0.6478 - 0.7099)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,Specificity,0.49276688013661013,0.47093142042191816,0.5135020726886457,0.4928 (0.4709 - 0.5135)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,Brier_Score,0.24370099013412463,0.23903472852069943,0.24797645917757521,0.2437 (0.2390 - 0.2480)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,ROC_AUC,0.6445388510353465,0.6253381040653977,0.6642801929080787,0.6445 (0.6253 - 0.6643)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,PR_AUC,0.37704616067623214,0.35012029621428453,0.4044828362907131,0.3770 (0.3501 - 0.4045)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,F1_Score,0.39210726779431965,0.37310007882501794,0.4081650208579713,0.3921 (0.3731 - 0.4082)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,Accuracy,0.24921744509743274,0.2344571605320136,0.2629137024435509,0.2492 (0.2345 - 0.2629)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,Precision,0.24461304716317123,0.23004917684635168,0.2570580886945659,0.2446 (0.2300 - 0.2571)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,Recall_Sensitivity,0.9882691786482326,0.980023677012546,0.9949131679389313,0.9883 (0.9800 - 0.9949)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,Specificity,0.009309861901649435,0.005619804631017386,0.013412494512052455,0.0093 (0.0056 - 0.0134)
Texas Cohort,Hypertension (hyp),16161,756,SAINT Transformer,Brier_Score,0.5006077792072121,0.4917538710341901,0.5101446836026757,0.5006 (0.4918 - 0.5101)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,ROC_AUC,0.6158472033109353,0.5984088869392937,0.63961494770882,0.6158 (0.5984 - 0.6396)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,PR_AUC,0.3289137761464645,0.30518800616007447,0.3584239022590082,0.3289 (0.3052 - 0.3584)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,F1_Score,0.40052130906088457,0.37775741545437364,0.42452460731710834,0.4005 (0.3778 - 0.4245)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,Accuracy,0.6193086916176926,0.6031317661614599,0.634403031240334,0.6193 (0.6031 - 0.6344)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,Precision,0.32616679023574086,0.302957832083779,0.3522292336452825,0.3262 (0.3030 - 0.3522)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,Recall_Sensitivity,0.5191568066232664,0.4899436090225564,0.5508075050469066,0.5192 (0.4899 - 0.5508)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,Specificity,0.6517996757931244,0.6277300603554454,0.672252243573756,0.6518 (0.6277 - 0.6723)
Texas Cohort,Hypertension (hyp),16161,756,HIR-M3 Transformer,Brier_Score,0.2447265705997809,0.2402225803863814,0.24944731274063814,0.2447 (0.2402 - 0.2494)
