Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,Brier_Score,0.2877644677232955,0.2650427153615897,0.30687659896171465,0.2878 (0.2650 - 0.3069)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,ROC_AUC,0.5181135038710116,0.4532671547772214,0.592823613359717,0.5181 (0.4533 - 0.5928)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,PR_AUC,0.4812868938335373,0.40710842914786644,0.5746985105553158,0.4813 (0.4071 - 0.5747)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,F1_Score,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,Accuracy,0.5226639344262296,0.45491803278688525,0.5779713114754099,0.5227 (0.4549 - 0.5780)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,Precision,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,Recall_Sensitivity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,Specificity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,SAINT Transformer,Brier_Score,0.25144880659013963,0.24423690609031015,0.25958517792602115,0.2514 (0.2442 - 0.2596)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,ROC_AUC,0.420323513306047,0.34774594095332667,0.4939606078967243,0.4203 (0.3477 - 0.4940)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,PR_AUC,0.4331286765359878,0.35705270745687423,0.527456041797526,0.4331 (0.3571 - 0.5275)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,F1_Score,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,Accuracy,0.5226639344262296,0.45491803278688525,0.5779713114754099,0.5227 (0.4549 - 0.5780)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,Precision,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,Recall_Sensitivity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,Specificity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,HIR-M3 Transformer,Brier_Score,0.25056924724038665,0.24930673400645517,0.2519725709172279,0.2506 (0.2493 - 0.2520)
