Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,ROC_AUC,0.6275680516743521,0.5975582547010739,0.6615167637553138,0.6276 (0.5976 - 0.6615)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,PR_AUC,0.5426488243681926,0.48967054259904125,0.5874430732182825,0.5426 (0.4897 - 0.5874)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,F1_Score,0.5621654784276715,0.5252476230162226,0.593259310305258,0.5622 (0.5252 - 0.5933)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,Accuracy,0.4291503604531411,0.3964727085478888,0.46138002059732236,0.4292 (0.3965 - 0.4614)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,Precision,0.4026765986067335,0.3687801273706063,0.432399294744296,0.4027 (0.3688 - 0.4324)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,Recall_Sensitivity,0.9318257439156499,0.9064874188311688,0.9551654544957415,0.9318 (0.9065 - 0.9552)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,Specificity,0.10288596467065599,0.08386364733716384,0.1256612995130204,0.1029 (0.0839 - 0.1257)
Texas Cohort,Heart Failure (hf),4852,756,Standard MLP,Brier_Score,0.23764824273609622,0.23169936111515207,0.2431617581225707,0.2376 (0.2317 - 0.2432)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,ROC_AUC,0.5646277737804196,0.5308652919988313,0.5948094959055221,0.5646 (0.5309 - 0.5948)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,PR_AUC,0.46199179369617227,0.4195476249602694,0.5024896932319248,0.4620 (0.4195 - 0.5025)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,F1_Score,0.564676743790137,0.5332049117062065,0.5978592266137394,0.5647 (0.5332 - 0.5979)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,Accuracy,0.39357878475798147,0.3635169927909372,0.4263903192584964,0.3936 (0.3635 - 0.4264)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,Precision,0.39357878475798147,0.3635169927909372,0.4263903192584964,0.3936 (0.3635 - 0.4264)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,Recall_Sensitivity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Heart Failure (hf),4852,756,Standard Transformer,Brier_Score,0.2602493828858688,0.2576044879062025,0.26267719725523825,0.2602 (0.2576 - 0.2627)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,ROC_AUC,0.6306916036374315,0.591374096583891,0.6627142650999372,0.6307 (0.5914 - 0.6627)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,PR_AUC,0.5322503377104608,0.4824573715609672,0.5795302993786265,0.5323 (0.4825 - 0.5795)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,F1_Score,0.5638154979748005,0.5314155942467828,0.5972523499638466,0.5638 (0.5314 - 0.5973)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,Accuracy,0.3947270854788878,0.3635169927909372,0.42636457260556127,0.3947 (0.3635 - 0.4264)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,Precision,0.3935791094527504,0.3627812988608443,0.42622359785584524,0.3936 (0.3628 - 0.4262)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,Recall_Sensitivity,0.9946202492453634,0.9866292191363348,1.0,0.9946 (0.9866 - 1.0000)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,Specificity,0.005381376229566089,0.0,0.011611540288507213,0.0054 (0.0000 - 0.0116)
Texas Cohort,Heart Failure (hf),4852,756,SAINT Transformer,Brier_Score,0.244055846429064,0.242764725636237,0.24533668789187926,0.2441 (0.2428 - 0.2453)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,ROC_AUC,0.4574899144435618,0.422218364948173,0.4980693203131037,0.4575 (0.4222 - 0.4981)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,PR_AUC,0.4023441645834566,0.35949322789447186,0.45036671805685036,0.4023 (0.3595 - 0.4504)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,F1_Score,0.5636228116086422,0.5320684014206237,0.5948155606689877,0.5636 (0.5321 - 0.5948)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,Accuracy,0.39255406797116377,0.3624613800205973,0.42330072090628224,0.3926 (0.3625 - 0.4233)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,Precision,0.39295835096437715,0.36248930769165294,0.42502972178911297,0.3930 (0.3625 - 0.4250)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,Recall_Sensitivity,0.9974066539773828,0.9920207446808511,1.0,0.9974 (0.9920 - 1.0000)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,Specificity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Heart Failure (hf),4852,756,HIR-M3 Transformer,Brier_Score,0.24863867295024242,0.24780818575754282,0.2494591635250131,0.2486 (0.2478 - 0.2495)
