Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,Accuracy,0.33598958333333334,0.30859375,0.36722005208333336,0.3360 (0.3086 - 0.3672)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,Precision,0.33563000586076813,0.30808395260092386,0.36817885117493476,0.3356 (0.3081 - 0.3682)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,Recall_Sensitivity,0.9960303765644983,0.98784669141734,1.0,0.9960 (0.9878 - 1.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,Specificity,0.0018173167775188662,0.0,0.006021625000970786,0.0018 (0.0000 - 0.0060)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,Brier_Score,0.2798083309432866,0.27479582238829425,0.28400446907939575,0.2798 (0.2748 - 0.2840)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,ROC_AUC,0.5326406230333324,0.4881878015963077,0.5775306307759525,0.5326 (0.4882 - 0.5775)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,PR_AUC,0.3783125476908937,0.33067107979733784,0.4300773733730795,0.3783 (0.3307 - 0.4301)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,F1_Score,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,Accuracy,0.66388671875,0.6301757812500001,0.6927083333333334,0.6639 (0.6302 - 0.6927)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,Precision,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,Recall_Sensitivity,0.0,0.0,0.0,0.0000 (0.0000 - 0.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,Specificity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,SAINT Transformer,Brier_Score,0.24058678856676527,0.23870039400307355,0.24258504042894838,0.2406 (0.2387 - 0.2426)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,ROC_AUC,0.5097558610679404,0.4646894151425477,0.5595169241178277,0.5098 (0.4647 - 0.5595)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,PR_AUC,0.36210036402510476,0.31490662763990157,0.42286679801653926,0.3621 (0.3149 - 0.4229)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,F1_Score,0.5014680734179384,0.4688727203150018,0.5337073745596812,0.5015 (0.4689 - 0.5337)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,Accuracy,0.34001953125,0.30859375,0.37112630208333336,0.3400 (0.3086 - 0.3711)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,Precision,0.3361542533194432,0.30775079033680375,0.36730154522700414,0.3362 (0.3078 - 0.3673)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,Recall_Sensitivity,0.9884344261208767,0.9754302249399432,1.0,0.9884 (0.9754 - 1.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,Specificity,0.011751550363029918,0.003875594863966957,0.020838312619502867,0.0118 (0.0039 - 0.0208)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,HIR-M3 Transformer,Brier_Score,0.256179915486828,0.2549186163376491,0.25729376975590934,0.2562 (0.2549 - 0.2573)
