Dataset,Method,Feature Name,Score
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CFLU,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_21,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_30,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_35,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_42,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_67,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_72,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_77,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_8,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_18,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_12,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_13,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_14,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_17,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_22,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CFMS,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_26,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_27,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_29,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_3,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_15,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_7,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_8,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_142,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_103,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_11,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_112,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_114,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_26,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_20,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_31,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_34,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Tom_Green,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Travis,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Trinity,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Tyler,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Upshur,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Uvalde,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Victoria,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Walker,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Waller,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Washington,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Webb,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Wharton,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Wichita,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Willacy,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Williamson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Wilson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Wise,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Wood,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Young,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_114,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_116,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_123,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_15,0.0
Diabetic Patients,XGBoost Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_151,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_35,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_116,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_117,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_118,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_3,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_114,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_116,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_118,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_142,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_15,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_18,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_2,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_29,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_31,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_32,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_34,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_35,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_46,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_5,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_72,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_1,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_11,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_13,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_17,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_19,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_21,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_23,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_24,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_25,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_26,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_112,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_8,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_123,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_6,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_131,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_15,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_19,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_20,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_114,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_31,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_34,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_35,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_4,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_46,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_112,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_58,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_72,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_77,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_11,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_11,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_15,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_17,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_7,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_21,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_22,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_24,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_25,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_26,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_4,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Titus,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Taylor,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Starr,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bell,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bosque,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bowie,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Brazoria,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Brazos,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Brown,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Burleson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Burnet,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Caldwell,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Calhoun,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Cameron,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Camp,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Chambers,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Cherokee,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Collin,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Comal,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Coryell,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Dallas,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_DeWitt,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Duval,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Eastland,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Ector,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_El_Paso,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Ellis,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Falls,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Fannin,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bexar,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bee,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Fort_Bend,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Bandera,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CFMT,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_21,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CGKU,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CGLT,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CHKS,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CHKT,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CHLS,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_2CHLT,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_19,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_3BHMS,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_14,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_4BGKS,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_5BGKT,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_5BHKT,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_5CGKS,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_5CHKS,0.0
Diabetic Patients,XGBoost Importance,Submitted_HIPPS_Code_5CHKU,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_13,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_12,0.0
Diabetic Patients,XGBoost Importance,ByDiscipline_RN,0.0
Diabetic Patients,XGBoost Importance,ByDiscipline_Other,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Angelina,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Aransas,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Atascosa,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Austin,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Fayette,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Freestone,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Smith,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Kleberg,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Lampasas,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Leon,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Liberty,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Llano,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Matagorda,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Maverick,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_McLennan,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Milam,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Montague,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Nacogdoches,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Navarro,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Nueces,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Orange,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Panola,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Parker,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Polk,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Potter,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Randall,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Red_River,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Robertson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Rockwall,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Rusk,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_San_Augustine,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_San_Jacinto,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_San_Patricio,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Lamar,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Kerr,0.0
Diabetic Patients,XGBoost Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_11,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Kendall,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Gillespie,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Gonzales,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Gray,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Grayson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Grimes,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Guadalupe,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hale,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hardin,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Harris,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Harrison,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hays,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Henderson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hidalgo,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hill,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hockley,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hood,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hopkins,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Houston,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Howard,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Hunt,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Jasper,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Jefferson,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Jim_Wells,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Jones,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Kaufman,0.0
Diabetic Patients,XGBoost Importance,COUNTY_NAME_Lubbock,0.0
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Hopkins,1.0
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Martin,0.9817072749137878
Diabetic Patients,HIR-M3 Attention Importance,pcd,0.9049375653266907
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_30,0.8614208698272705
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_103,0.8324746489524841
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Jones,0.8011380434036255
Diabetic Patients,HIR-M3 Attention Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_16,0.8009936213493347
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1AFKS,0.7975866794586182
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_17,0.782263457775116
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1CHNU,0.7804014086723328
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Brazos,0.7730437517166138
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_15,0.7537139654159546
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1AFKT,0.7490373849868774
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_72,0.7475592494010925
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_2BGLT,0.7451779842376709
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_val_30,0.7278976440429688
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_11,0.7204728126525879
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1AGPS,0.7168245911598206
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_14,0.7161632180213928
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_Other,0.7127311825752258
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_1,0.7116649150848389
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1BGPS,0.7067264318466187
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1AFPS,0.7042459845542908
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Howard,0.6987612843513489
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Atascosa,0.6987110376358032
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_14,0.6887586712837219
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_31,0.688714325428009
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Liberty,0.6883317828178406
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Jasper,0.683639645576477
Diabetic Patients,HIR-M3 Attention Importance,ACS_PCT_POV_NHPI,0.6798990964889526
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_26,0.6768966913223267
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1CGLS,0.6733942627906799
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_20,0.6716995239257812
Diabetic Patients,HIR-M3 Attention Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_Other,0.6681441068649292
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_5AFKS,0.6659986972808838
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1CFPS,0.665901780128479
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_2BGMS,0.6649346351623535
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Hardin,0.6625396609306335
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_114,0.6552208662033081
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_19,0.6508486866950989
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Shelby,0.6492553949356079
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_2CHMS,0.6480309367179871
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Burnet,0.6460843086242676
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_5CHKV,0.6449435353279114
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_77,0.644136369228363
Diabetic Patients,HIR-M3 Attention Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_139,0.6425508260726929
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_2BGKT,0.6397289633750916
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Hunt,0.63727867603302
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_16,0.6368938684463501
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_2CFKS,0.635069727897644
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_18,0.632452666759491
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_28,0.6323150992393494
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_24,0.6313652992248535
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Willacy,0.6277783513069153
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_val_20,0.6111356019973755
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_8,0.6108645796775818
Diabetic Patients,HIR-M3 Attention Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_3,0.6075701117515564
Diabetic Patients,HIR-M3 Attention Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_188,0.6054361462593079
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_6,0.6052564978599548
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Falls,0.6035064458847046
Diabetic Patients,HIR-M3 Attention Importance,COUNTY_NAME_Gregg,0.6028953790664673
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_8,0.5963228940963745
Diabetic Patients,HIR-M3 Attention Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_9,0.5938141345977783
Diabetic Patients,HIR-M3 Attention Importance,Submitted_HIPPS_Code_1BHKS,0.5937610864639282
