Dataset,Method,Feature Name,Score
Heart Failure Patients,Variance Threshold,ACS_PCT_LT_HS,0.9999999999999998
Heart Failure Patients,Variance Threshold,ACS_PCT_HH_TABLET_ONLY,0.9999999999999996
Heart Failure Patients,Variance Threshold,ACS_PCT_HH_FOOD_STMP_BLW_POV,0.9999999999999996
Heart Failure Patients,Variance Threshold,fed,0.9999999999999996
Heart Failure Patients,Variance Threshold,ACS_PCT_HH_NO_COMP_DEV,0.9999999999999996
Heart Failure Patients,Variance Threshold,wloss,0.9999999999999996
Heart Failure Patients,Variance Threshold,Native_Hawiian_or_Pacific_Islander,0.9999999999999996
Heart Failure Patients,Variance Threshold,ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.9999999999999996
Heart Failure Patients,Variance Threshold,Hispanic_or_Latino,0.9999999999999994
Heart Failure Patients,Variance Threshold,dementia,0.9999999999999994
Heart Failure Patients,Variance Threshold,ond,0.9999999999999994
Heart Failure Patients,Variance Threshold,aids,0.0
Heart Failure Patients,Lasso (L1 LogReg),Days_Cared_For,0.6817036506282619
Heart Failure Patients,Lasso (L1 LogReg),chf,-0.4539986451132825
Heart Failure Patients,Lasso (L1 LogReg),Age,-0.07857438037670494
Heart Failure Patients,Lasso (L1 LogReg),rend,0.07163837249943537
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_HISPANIC,0.050673508331398165
Heart Failure Patients,Lasso (L1 LogReg),copd,0.050004338435384384
Heart Failure Patients,Lasso (L1 LogReg),hypc,0.047546747653797565
Heart Failure Patients,Lasso (L1 LogReg),hypunc,-0.03439271967422893
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_VET_COLLEGE,-0.028819145167302752
Heart Failure Patients,Lasso (L1 LogReg),alcohol,-0.027072047451145217
Heart Failure Patients,Lasso (L1 LogReg),hypothy,-0.025785817378949052
Heart Failure Patients,Lasso (L1 LogReg),pcd,-0.023662241202532734
Heart Failure Patients,Lasso (L1 LogReg),ld,0.020881189650203667
Heart Failure Patients,Lasso (L1 LogReg),ACS_TOT_GRANDCHILDREN_GP,-0.018527051779021298
Heart Failure Patients,Lasso (L1 LogReg),charlson_score,0.0142217098714406
Heart Failure Patients,Lasso (L1 LogReg),obes,-0.011648168122896388
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_SAT_INTERNET,0.011134177458435519
Heart Failure Patients,Lasso (L1 LogReg),lymph,0.009322373411829978
Heart Failure Patients,Lasso (L1 LogReg),American_Indian_or_Alaska_Native,0.009068006704183338
Heart Failure Patients,Lasso (L1 LogReg),cevd,0.007189433714076093
Heart Failure Patients,Lasso (L1 LogReg),ami,-0.006226992719168724
Heart Failure Patients,Lasso (L1 LogReg),POP_URB,-0.006092149527684789
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_1PERS,-0.005656751735453615
Heart Failure Patients,Lasso (L1 LogReg),carit,0.0
Heart Failure Patients,Lasso (L1 LogReg),coag,0.0
Heart Failure Patients,Lasso (L1 LogReg),Native_Hawiian_or_Pacific_Islander,0.0
Heart Failure Patients,Lasso (L1 LogReg),psycho,0.0
Heart Failure Patients,Lasso (L1 LogReg),pvd,0.0
Heart Failure Patients,Lasso (L1 LogReg),Hispanic_or_Latino,0.0
Heart Failure Patients,Lasso (L1 LogReg),rheumd,0.0
Heart Failure Patients,Lasso (L1 LogReg),valv,0.0
Heart Failure Patients,Lasso (L1 LogReg),wloss,0.0
Heart Failure Patients,Lasso (L1 LogReg),Black_or_African_American,0.0
Heart Failure Patients,Lasso (L1 LogReg),POPPCT_URB,0.0
Heart Failure Patients,Lasso (L1 LogReg),POP_RUR,0.0
Heart Failure Patients,Lasso (L1 LogReg),POPPCT_RUR,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_BACHELOR_DGR,0.0
Heart Failure Patients,Lasso (L1 LogReg),Asian,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_GRADUATE_DGR,0.0
Heart Failure Patients,Lasso (L1 LogReg),ond,0.0
Heart Failure Patients,Lasso (L1 LogReg),White,0.0
Heart Failure Patients,Lasso (L1 LogReg),metacanc,0.0
Heart Failure Patients,Lasso (L1 LogReg),drug,0.0
Heart Failure Patients,Lasso (L1 LogReg),canc,0.0
Heart Failure Patients,Lasso (L1 LogReg),aids,0.0
Heart Failure Patients,Lasso (L1 LogReg),dane,0.0
Heart Failure Patients,Lasso (L1 LogReg),dementia,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_LT_HS,0.0
Heart Failure Patients,Lasso (L1 LogReg),depre,0.0
Heart Failure Patients,Lasso (L1 LogReg),fed,0.0
Heart Failure Patients,Lasso (L1 LogReg),charlson_ageadj,0.0
Heart Failure Patients,Lasso (L1 LogReg),hp,0.0
Heart Failure Patients,Lasso (L1 LogReg),elix_swiss_ageadj,0.0
Heart Failure Patients,Lasso (L1 LogReg),elix_swiss_score,0.0
Heart Failure Patients,Lasso (L1 LogReg),elix_quan_ageadj,0.0
Heart Failure Patients,Lasso (L1 LogReg),elix_quan_score,0.0
Heart Failure Patients,Lasso (L1 LogReg),charlson_survival_10yr,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HS_GRADUATE,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_TOT_POP_POV,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_NO_WORK_NO_SCHL_16_19,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_ABOVE65,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_KID_1PRNT,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_138_199,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_200_399,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_ABOVE400,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_BELOW137,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_1FAM_FOOD_STMP,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_FOOD_STMP_BLW_POV,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_PUB_ASSIST,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_INC50,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_INC50_ABOVE65,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_NONVET_POV_18_64,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_100_124,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_125_199,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_ABOVE200,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_BELOW99,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_AIAN,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_ASIAN,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_BLACK,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_MULTI,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_NHPI,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_OTHER,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POV_WHITE,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_ALONE_ABOVE65,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_RESPS_P,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_POSTHS_ED,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_RESPS_NO_P,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_VET_POV_18_64,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_VET_HS,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_LIMIT_ENGLISH,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_BROADBAND,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_BROADBAND_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_CELLULAR,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_CELLULAR_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_DIAL_INTERNET_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_INTERNET,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_INTERNET_NO_SUBS,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_COMP_DEV,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_INTERNET,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_OTHER_COMP,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_OTHER_COMP_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_PC,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_PC_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_SMARTPHONE,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_SMARTPHONE_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_TABLET,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_HH_TABLET_ONLY,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_CHILDREN_GRANDPARENT,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_CHILD_1FAM,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_NO_RESPS,0.0
Heart Failure Patients,Lasso (L1 LogReg),ACS_PCT_VET_BACHELOR,0.0
Heart Failure Patients,Random Forest Importance,Days_Cared_For,0.21263274946813976
Heart Failure Patients,Random Forest Importance,Age,0.11238567573170227
Heart Failure Patients,Random Forest Importance,elix_swiss_ageadj,0.05485419457862436
Heart Failure Patients,Random Forest Importance,elix_quan_ageadj,0.04735428653862137
Heart Failure Patients,Random Forest Importance,elix_swiss_score,0.046330387495941004
Heart Failure Patients,Random Forest Importance,elix_quan_score,0.03394887014598986
Heart Failure Patients,Random Forest Importance,charlson_ageadj,0.03164729461345216
Heart Failure Patients,Random Forest Importance,charlson_survival_10yr,0.027910789372357168
Heart Failure Patients,Random Forest Importance,charlson_score,0.0260636939745753
Heart Failure Patients,Random Forest Importance,chf,0.022441590248660968
Heart Failure Patients,Random Forest Importance,White,0.016781039052324892
Heart Failure Patients,Random Forest Importance,hypc,0.015175483294850517
Heart Failure Patients,Random Forest Importance,Black_or_African_American,0.013705887308106393
Heart Failure Patients,Random Forest Importance,hypunc,0.012333126507905605
Heart Failure Patients,Random Forest Importance,Hispanic_or_Latino,0.012327839896321037
Heart Failure Patients,Random Forest Importance,copd,0.010825910681749802
Heart Failure Patients,Random Forest Importance,carit,0.010450953922533264
Heart Failure Patients,Random Forest Importance,cevd,0.007706562566351656
Heart Failure Patients,Random Forest Importance,rend,0.007619842617107099
Heart Failure Patients,Random Forest Importance,dementia,0.007012632949254891
Heart Failure Patients,Random Forest Importance,depre,0.005237051859673053
Heart Failure Patients,Random Forest Importance,ami,0.004734020077680524
Heart Failure Patients,Random Forest Importance,hypothy,0.004567912326474037
Heart Failure Patients,Random Forest Importance,ACS_PCT_GRANDP_NO_RESPS,0.003986949726743881
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_SAT_INTERNET,0.003980836818556484
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_BROADBAND_ONLY,0.003934334469254716
Heart Failure Patients,Random Forest Importance,pcd,0.003900303687484793
Heart Failure Patients,Random Forest Importance,ACS_PCT_INC50_ABOVE65,0.0038508252098956074
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_HISPANIC,0.003709521662130197
Heart Failure Patients,Random Forest Importance,ACS_PCT_GRANDP_RESPS_P,0.003658885032181463
Heart Failure Patients,Random Forest Importance,ACS_PCT_VET_COLLEGE,0.003656546093163648
Heart Failure Patients,Random Forest Importance,ACS_PCT_GRANDP_RESPS_NO_P,0.0036402498487251834
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_ABOVE65,0.003618461417864413
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_OTHER_COMP,0.00361553151599734
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_MULTI,0.0036125002826117763
Heart Failure Patients,Random Forest Importance,ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.003603792774909622
Heart Failure Patients,Random Forest Importance,valv,0.003594289695309276
Heart Failure Patients,Random Forest Importance,ACS_TOT_POP_POV,0.0035933502637703913
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_1PERS,0.0035922099504285526
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_CELLULAR_ONLY,0.003585683905250169
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_WHITE,0.00357976139241873
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_INTERNET_NO_SUBS,0.003553771421300577
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_DIAL_INTERNET_ONLY,0.0035412030155997573
Heart Failure Patients,Random Forest Importance,ACS_PCT_PERSON_INC_125_199,0.0035378361378991777
Heart Failure Patients,Random Forest Importance,ACS_TOT_GRANDCHILDREN_GP,0.0035110866341856567
Heart Failure Patients,Random Forest Importance,Asian,0.0035051838736026362
Heart Failure Patients,Random Forest Importance,ACS_PCT_CHILDREN_GRANDPARENT,0.0034950765873971363
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_LIMIT_ENGLISH,0.0034901411722117652
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.003459525481317636
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_PC_ONLY,0.0034530429332066885
Heart Failure Patients,Random Forest Importance,ACS_PCT_VET_POV_18_64,0.0034482533628406604
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_TABLET_ONLY,0.0034388822483785047
Heart Failure Patients,Random Forest Importance,ACS_PCT_NO_WORK_NO_SCHL_16_19,0.0034263554260775347
Heart Failure Patients,Random Forest Importance,ACS_PCT_CHILD_1FAM,0.003425144164308894
Heart Failure Patients,Random Forest Importance,ACS_PCT_HEALTH_INC_200_399,0.0034074893653632176
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_OTHER,0.0033863971435760393
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_BLACK,0.003381569305271548
Heart Failure Patients,Random Forest Importance,ACS_PCT_PERSON_INC_100_124,0.003364301251460209
Heart Failure Patients,Random Forest Importance,POP_RUR,0.003331445759224299
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_ALONE_ABOVE65,0.003316899318755489
Heart Failure Patients,Random Forest Importance,canc,0.0033105142084012868
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_CELLULAR,0.00330821500170951
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_SMARTPHONE_ONLY,0.0033022882509639666
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_AIAN,0.003297208248187847
Heart Failure Patients,Random Forest Importance,ACS_PCT_HEALTH_INC_138_199,0.003249526959203038
Heart Failure Patients,Random Forest Importance,ACS_PCT_LT_HS,0.0032457680773787024
Heart Failure Patients,Random Forest Importance,ACS_PCT_VET_HS,0.0032260347381278423
Heart Failure Patients,Random Forest Importance,ACS_PCT_GRADUATE_DGR,0.003225256999648858
Heart Failure Patients,Random Forest Importance,ACS_PCT_VET_BACHELOR,0.003203242323397163
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_BROADBAND,0.003187803746602606
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_TABLET,0.003152129824882352
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_NO_COMP_DEV,0.0031456515194178956
Heart Failure Patients,Random Forest Importance,ACS_PCT_INC50,0.0031451397418677737
Heart Failure Patients,Random Forest Importance,ond,0.0031303498301942217
Heart Failure Patients,Random Forest Importance,ACS_PCT_NONVET_POV_18_64,0.00310780488288651
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_1FAM_FOOD_STMP,0.0030712916462759575
Heart Failure Patients,Random Forest Importance,rheumd,0.0030625568682954734
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_PUB_ASSIST,0.0030465026019948958
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_KID_1PRNT,0.003040286813582278
Heart Failure Patients,Random Forest Importance,ACS_PCT_BACHELOR_DGR,0.003026664861090571
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_SMARTPHONE,0.0030154011201051598
Heart Failure Patients,Random Forest Importance,ACS_PCT_HS_GRADUATE,0.0029933898216440743
Heart Failure Patients,Random Forest Importance,ACS_PCT_POSTHS_ED,0.0029891265301590178
Heart Failure Patients,Random Forest Importance,ACS_PCT_HEALTH_INC_ABOVE400,0.0029502964299885073
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_INTERNET,0.0029408994399467456
Heart Failure Patients,Random Forest Importance,obes,0.0029053870535876414
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_PC,0.0028992832881980534
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_NO_INTERNET,0.0028914202436465092
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_FOOD_STMP_BLW_POV,0.002870090041606706
Heart Failure Patients,Random Forest Importance,ACS_PCT_HEALTH_INC_BELOW137,0.0028260327152008417
Heart Failure Patients,Random Forest Importance,ACS_PCT_PERSON_INC_BELOW99,0.00278196879076826
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_ASIAN,0.0027773202836273146
Heart Failure Patients,Random Forest Importance,ACS_PCT_PERSON_INC_ABOVE200,0.0027545885839282236
Heart Failure Patients,Random Forest Importance,POP_URB,0.0027496739311508034
Heart Failure Patients,Random Forest Importance,POPPCT_RUR,0.0026001284633079525
Heart Failure Patients,Random Forest Importance,POPPCT_URB,0.0025250215597132897
Heart Failure Patients,Random Forest Importance,pvd,0.0018194102395134117
Heart Failure Patients,Random Forest Importance,ACS_PCT_HH_OTHER_COMP_ONLY,0.0017407441416030659
Heart Failure Patients,Random Forest Importance,ACS_PCT_POV_NHPI,0.001730203126332003
Heart Failure Patients,Random Forest Importance,fed,0.0014947541308413487
Heart Failure Patients,Random Forest Importance,ld,0.001237303794595335
Heart Failure Patients,Random Forest Importance,dane,0.0010296083446277244
Heart Failure Patients,Random Forest Importance,lymph,0.0008819592816076368
Heart Failure Patients,Random Forest Importance,American_Indian_or_Alaska_Native,0.0008795802826591822
Heart Failure Patients,Random Forest Importance,Native_Hawiian_or_Pacific_Islander,0.0007039558910794496
Heart Failure Patients,Random Forest Importance,alcohol,0.0006757622598176457
Heart Failure Patients,Random Forest Importance,wloss,0.0006614855468822269
Heart Failure Patients,Random Forest Importance,psycho,0.0006078124639673618
Heart Failure Patients,Random Forest Importance,hp,0.0005227473660719718
Heart Failure Patients,Random Forest Importance,metacanc,0.0003871702529128938
Heart Failure Patients,Random Forest Importance,coag,0.00032429655741635934
Heart Failure Patients,Random Forest Importance,drug,0.00011350730231397975
Heart Failure Patients,Random Forest Importance,aids,0.0
Heart Failure Patients,Permutation Importance (RF),Days_Cared_For,0.05842341154758768
Heart Failure Patients,Permutation Importance (RF),chf,0.02657527023464279
Heart Failure Patients,Permutation Importance (RF),hypunc,0.0008963880833113835
Heart Failure Patients,Permutation Importance (RF),ami,0.0008436593725283492
Heart Failure Patients,Permutation Importance (RF),ond,0.0006854732401793129
Heart Failure Patients,Permutation Importance (RF),depre,0.0006854732401792907
Heart Failure Patients,Permutation Importance (RF),dane,0.0006327445293962564
Heart Failure Patients,Permutation Importance (RF),cevd,0.0004218296862641857
Heart Failure Patients,Permutation Importance (RF),pvd,0.0003691009754811958
Heart Failure Patients,Permutation Importance (RF),wloss,0.0003163722646981837
Heart Failure Patients,Permutation Importance (RF),obes,0.0002636435539151272
Heart Failure Patients,Permutation Importance (RF),dementia,0.00026364355391510496
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_PC_ONLY,0.00021091484313211505
Heart Failure Patients,Permutation Importance (RF),rheumd,0.00015818613234910294
Heart Failure Patients,Permutation Importance (RF),fed,0.00015818613234910294
Heart Failure Patients,Permutation Importance (RF),American_Indian_or_Alaska_Native,5.272871078303432e-05
Heart Failure Patients,Permutation Importance (RF),Native_Hawiian_or_Pacific_Islander,5.272871078303432e-05
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HEALTH_INC_200_399,2.2204460492503132e-17
Heart Failure Patients,Permutation Importance (RF),Asian,2.2204460492503132e-17
Heart Failure Patients,Permutation Importance (RF),aids,0.0
Heart Failure Patients,Permutation Importance (RF),coag,0.0
Heart Failure Patients,Permutation Importance (RF),hp,0.0
Heart Failure Patients,Permutation Importance (RF),POPPCT_URB,0.0
Heart Failure Patients,Permutation Importance (RF),psycho,0.0
Heart Failure Patients,Permutation Importance (RF),metacanc,0.0
Heart Failure Patients,Permutation Importance (RF),drug,0.0
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_ASIAN,0.0
Heart Failure Patients,Permutation Importance (RF),lymph,-5.272871078301211e-05
Heart Failure Patients,Permutation Importance (RF),valv,-0.00021091484313207065
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_NONVET_POV_18_64,-0.00021091484313209285
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_BROADBAND,-0.00021091484313209285
Heart Failure Patients,Permutation Importance (RF),alcohol,-0.0002636435539150828
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_BROADBAND_ONLY,-0.0003163722646981171
Heart Failure Patients,Permutation Importance (RF),pcd,-0.0003163722646981171
Heart Failure Patients,Permutation Importance (RF),ld,-0.00036910097548112917
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_KID_1PRNT,-0.0004745583970471756
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HS_GRADUATE,-0.000580015818613222
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_PERSON_INC_ABOVE200,-0.0006327445293962342
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_OTHER_COMP,-0.0007382019509622806
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_OTHER_COMP_ONLY,-0.0007382019509622806
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_TABLET_ONLY,-0.0007382019509622806
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_LT_HS,-0.0007382019509623028
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POSTHS_ED,-0.0007382019509623028
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_OTHER,-0.0007909306617452927
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_CELLULAR,-0.0007909306617453149
Heart Failure Patients,Permutation Importance (RF),hypothy,-0.0008436593725283271
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HEALTH_INC_BELOW137,-0.0008963880833113835
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_BLACK,-0.0009491167940943734
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_VET_COLLEGE,-0.0009491167940943734
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_INC50_ABOVE65,-0.0010018455048773855
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_PC,-0.0010018455048773855
Heart Failure Patients,Permutation Importance (RF),POP_URB,-0.0012654890587924905
Heart Failure Patients,Permutation Importance (RF),Age,-0.0013182177695755027
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_NHPI,-0.001423675191141549
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_DIAL_INTERNET_ONLY,-0.0014764039019245835
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_PERSON_INC_BELOW99,-0.0015291326127075955
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_CHILD_1FAM,-0.0016345900342736642
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_PERSON_INC_100_124,-0.0016873187450566541
Heart Failure Patients,Permutation Importance (RF),POPPCT_RUR,-0.0016873187450566762
Heart Failure Patients,Permutation Importance (RF),White,-0.0017400474558396661
Heart Failure Patients,Permutation Importance (RF),canc,-0.0017400474558396661
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HEALTH_INC_ABOVE400,-0.0018455048774057125
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_INC50,-0.0019509622989717812
Heart Failure Patients,Permutation Importance (RF),Hispanic_or_Latino,-0.0019509622989717812
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_SMARTPHONE,-0.0019509622989717812
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_BACHELOR_DGR,-0.0019509622989717812
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_NO_COMP_DEV,-0.0020036910097547935
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_SMARTPHONE_ONLY,-0.0020036910097548156
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_GRADUATE_DGR,-0.0021618771421038742
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_GRANDP_RESPS_P,-0.002214605852886864
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_ALONE_ABOVE65,-0.0022673345636699204
Heart Failure Patients,Permutation Importance (RF),rend,-0.0023200632744529103
Heart Failure Patients,Permutation Importance (RF),hypc,-0.0023200632744529324
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_PUB_ASSIST,-0.0023200632744529324
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_COLLEGE_ASSOCIATE_DGR,-0.0024255206960189348
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_ABOVE65,-0.002425520696018979
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_VET_HS,-0.002478249406801969
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_MULTI,-0.002478249406802013
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_NO_INTERNET,-0.002530978117585003
Heart Failure Patients,Permutation Importance (RF),Black_or_African_American,-0.002530978117585003
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_1PERS,-0.0025309781175850256
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_PERSON_INC_125_199,-0.0025837068283680376
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_CELLULAR_ONLY,-0.0026364355391510497
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_POV_AIAN,-0.0026891642499340396
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_VET_BACHELOR,-0.0027418929607170737
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_INTERNET_NO_SUBS,-0.0027418929607170737
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_NO_FD_STMP_BLW_POV,-0.002794621671500086
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_1FAM_FOOD_STMP,-0.0029000790930661545
Heart Failure Patients,Permutation Importance (RF),ACS_PCT_HH_FOOD_STMP_BLW_POV,-0.002952807803849167
