Dataset,Cohort Size,Num Features,Method,Feature Name,Score
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_120,3.029440580566218e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_Other,3.002416166230663e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_10_1,3.00090869114307e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Ventura,2.9611540478203325e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AFPS,2.956250078187678e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_64,2.950443782062803e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_45,2.9480947331943318e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_7,2.944326888075232e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_11,2.9237684759035866e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_27,2.9232731219367303e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lafayette,2.9226295782731154e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Knox,2.909013472442397e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_6,2.9000827734262693e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_64,2.8969769600459305e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Fayette,2.891829032366257e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Minnehaha,2.8842105319663156e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_18,2.8665125055982806e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_15,2.8619650477248208e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_49,2.846051310780303e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_27,2.835362604376418e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_22,2.8056781722011183e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_31_1,2.8040400455698684e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lancaster,2.8026459535750312e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_45,2.7827050735913195e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lucas,2.773208163262471e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Santa_Fe,2.767928848873109e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_8_1,2.750737463141956e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_1_1,2.7211708974701986e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_46,2.719164571132707e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_159,2.7124004506151938e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Norfolk,2.6961212345679616e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_24,2.6695605104790843e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_416,2.6678942195906894e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_11,2.6531531376471125e-05
Heart Failure Patients,12655,2073,Random Forest Importance,metacanc,2.650853866636558e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_288,2.6351578164757625e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_294,2.6237422374079884e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Ada,2.6218347364559157e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_10_1,2.6192682957422087e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Montgomery,2.6024181572751524e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_47,2.5992047007111942e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_24_1,2.5788180247420235e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_57,2.5742122304785947e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_41,2.5736995409397963e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_11,2.5607461401408533e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Saratoga,2.541078908870042e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_47,2.5362705512245964e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Hardin,2.524282764518108e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CFKS,2.5204737255397155e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Garfield,2.5199964117336893e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_41,2.5101257935623275e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1BGKT,2.497916442984242e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_8,2.4954084145659802e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_6,2.490554177144378e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_44,2.4882812210127178e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Brazoria,2.4879496849981225e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_21,2.4852117495800895e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Suwannee,2.479592366540466e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_10_1,2.478820298831314e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_6_1,2.4761454397604785e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_44,2.4737092109610565e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Orange,2.471632862777655e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_18,2.4673899293353637e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Grant,2.4672332916529922e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_18,2.4646942134057544e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_17_1,2.4613469465635576e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_49,2.443853529256829e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Cherokee,2.4406217865824997e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CHKT,2.438516708988228e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Citrus,2.4250133097397747e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_25,2.412186765636407e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CGKV,2.393330303589128e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_16,2.3907658265165765e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_6_1,2.3872093590913446e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_176,2.377652414341628e-05
Heart Failure Patients,12655,2073,Random Forest Importance,coag,2.3680868094680595e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CFMV,2.3601256848104397e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_29_1,2.3492627935223124e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1CGLU,2.3486779090822226e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_8_1,2.3435139893315287e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_120,2.337080944296557e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_10,2.336598842413841e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_27,2.332911883571951e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Collin,2.324416900115285e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Marshall,2.321119239648395e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_St_Charles,2.2977204289617043e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_27,2.2972571501259863e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AGNT,2.2886662184512228e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_53,2.2859614292423396e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1CGPU,2.2754481791263693e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_53,2.2684068543293744e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Monroe,2.257001119040264e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Genesee,2.250603378934328e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_22,2.236290288517378e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_18,2.2348336529835828e-05
Heart Failure Patients,12655,2073,Random Forest Importance,dane,2.2330748782432855e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_5AGKT,2.228407870077957e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Polk,2.213522651427571e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_22,2.2099047594119217e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Randolph,2.192443416803517e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lake,2.1878172253563165e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Cowlitz,2.1784298521019282e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_36,2.174238972109324e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Hennepin,2.1610420507071226e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2BFKT,2.1595447637873406e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_33,2.1550146241908854e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Union,2.1536785782431126e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Schuylkill,2.1522226899826336e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Brown,2.1421885762647735e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Stone,2.1247874526583703e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_49,2.11683751868962e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_8_1,2.107969900951914e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lowndes,2.1015615207224002e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_27_1,2.0974959101419645e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Bay,2.0973773175561468e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_29,2.094964301914164e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_28,2.082997606829165e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_6,2.0798706493043063e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AFMS,2.0599774094904334e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_12,2.0556272254718635e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Sacramento,2.05211446006009e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_19_1,2.0348821302516077e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Ottawa,2.0282062048102625e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lackawanna,2.0042622372646785e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_13,1.999383174264436e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_McHenry,1.9716344536339382e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Leon,1.9655022278151137e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_33,1.9591900029101028e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Cuyahoga,1.9565376172222393e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_21,1.9500572106897443e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_4,1.882798054295418e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_6_1,1.873023439601826e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_12,1.869158508754627e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_57,1.864713019545606e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Forsyth,1.8438458729469546e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_274,1.840055431948525e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_337,1.8277193007670262e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_10_1,1.8227349430106537e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Perry,1.820498197928727e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1BHKU,1.80600897295766e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_166,1.7758169236562777e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_33,1.7744883227155666e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AHKU,1.7593597628854813e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Saginaw,1.746572794926219e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_4,1.7460175014096134e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_19_1,1.7301888052239373e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_New_Castle,1.7297119498728127e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_274,1.7214373502532032e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_24,1.7068540528792857e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Grayson,1.703049337054964e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_57,1.700641334571709e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CGLT,1.6994471800074137e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_271,1.6988796967436185e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_17_1,1.6959133155211424e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_160,1.6816030378220277e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Will,1.6587722388632252e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_17_1,1.6359663406997496e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CFLS,1.6094549896318288e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Butler,1.593027956924929e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Bartholomew,1.5911646879493575e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_47,1.5775653356189704e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Howell,1.5404180681690835e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AGPT,1.5233395613443333e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_11,1.5118460686339913e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_3BHMS,1.5006742164192905e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_22,1.4839706307658937e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_3,1.4812598496375094e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_13,1.4766006573587453e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Mercer,1.467496044967844e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_120,1.462189495948458e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_228,1.4395558854703949e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_159,1.4094025489313457e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Palm_Beach,1.3457941263033303e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_3,1.3428215622130725e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CFMS,1.3207464404710608e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Lee,1.3146317690487704e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_57,1.3118199930888235e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Hamilton,1.2457109677885427e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1CHLW,1.2375236854146614e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_66,1.2035948200348951e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Hernando,1.1436394972114973e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Charleston,1.117000833031967e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_11_1,1.0701167271445575e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_18,1.067358030747572e-05
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_24,1.0574646326094943e-05
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Suffolk,9.991296271016851e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_24,9.797051528025739e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_4,8.83028551754128e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Mecosta,8.164848770453691e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_5CGKT,7.576811414490019e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_2CGMT,7.557668398719583e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_65,7.263802812860265e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Ohio,6.3064794098619296e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_5,5.990692316605326e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_34,5.177395010408277e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_28_1,4.951512293518967e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Bowie,4.577496999682465e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_33,3.50233357624507e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_118,3.18718819309605e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_13,3.024742634029824e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Summit,2.5205100203542167e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_439,2.310182425151628e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Elmore,1.4156846161354822e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1BGKU,1.1409662698010296e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_18,1.1390919356767373e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_22,1.0808251746644344e-06
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_9,1.0154896673461794e-06
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Oklahoma,8.392758297215461e-07
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Greene,7.114383127267465e-07
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_5CHKV,3.63843753587695e-07
Heart Failure Patients,12655,2073,Random Forest Importance,COUNTY_NAME_Sumter,2.4751954555195295e-07
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_12_1,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_35,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_93,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_52,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1BHPU,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_51,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_12,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,ByDiscipline_SLP_ST,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_63,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Submitted_HIPPS_Code_1AFNS,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_31_1,0.0
Heart Failure Patients,12655,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_54,0.0
